0,44,76,60,45,22,6,21,31,44,52,105,0,0,209,251,202,175,144,128,110,116,122,137,133,163,198,3854,26,27,28,66,56,98,44,18,0,0,0,0,0,0,0,0,13,32,63,135,77,39,0,0,0,0,0,0,0,0,218,1574,89,72,81,96,107,151,120,91,52,28,5,10,0,378,22,8,51,109,400,38,50,97,186,47,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,35,58,71,83,75,253,443,521,463,2378,0,0,0,0,0,0,0
0,103,71,52,44,21,4,28,61,109,171,361,371,391,434,256,143,95,81,81,79,96,106,126,121,162,238,3728,18,8,0,0,0,34,13,7,0,0,0,0,0,0,0,0,26,39,71,93,0,0,0,0,0,0,7,0,0,0,440,1285,90,61,49,45,40,28,22,15,5,0,0,28,20,416,19,6,32,75,497,82,114,166,99,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,35,65,109,153,138,110,178,305,417,441,2622,0,0,0,0,0,0,0
0,172,112,160,117,77,0,0,5,15,37,55,0,11,52,29,27,43,61,69,75,92,100,108,120,188,294,3570,27,5,0,0,0,17,3,0,0,0,0,0,0,0,0,17,40,24,76,44,0,0,0,6,46,102,161,185,210,507,800,991,67,62,56,44,31,24,8,0,0,0,9,27,38,460,21,6,25,60,778,225,170,96,0,0,0,6,7,18,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,77,156,149,169,252,341,399,2836,0,9,7,0,0,0,0
112,239,111,90,0,53,0,0,0,3,25,14,0,6,31,0,12,34,54,61,69,88,85,90,131,233,364,3387,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0,10,43,77,44,22,18,540,512,579,53,41,38,37,21,14,0,0,0,3,19,28,50,520,22,5,24,53,822,0,0,0,0,0,0,25,6,19,24,28,41,29,0,0,14,0,0,0,0,0,0,0,0,0,0,80,134,179,229,279,368,3035,1598,36,22,10,5,0,0
392,251,98,52,0,43,9,0,0,0,8,0,0,0,16,0,25,38,48,40,50,57,54,83,161,308,477,3176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,4,0,0,22,45,44,0,0,0,1029,512,297,38,29,25,24,13,2,0,0,0,4,24,34,57,570,23,7,18,52,867,447,0,0,0,0,26,39,4,18,28,36,48,67,31,73,40,6,0,0,0,0,0,0,0,0,0,42,113,156,216,237,313,1626,2563,290,494,469,453,435,420
7,3,0,35,0,14,0,7,17,14,0,0,0,0,6,18,28,18,25,25,40,43,36,95,213,405,620,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,22,42,30,26,33,65,104,1019,0,0,8,9,8,9,8,0,0,0,0,6,31,56,67,631,24,5,8,35,449,673,0,0,0,0,58,27,6,20,39,47,60,76,61,127,0,0,0,0,0,0,0,0,0,4,0,0,67,123,183,226,295,986,3261,393,234,0,0,0,8
0,0,0,51,0,0,0,0,18,59,4,0,0,0,0,4,0,0,8,14,40,28,17,134,298,563,825,2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,5,20,35,59,895,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,692,25,6,15,37,268,823,0,0,0,0,85,22,9,16,33,54,72,82,74,174,0,0,0,0,0,0,10,9,16,26,16,11,44,101,143,179,231,624,3805,203,0,0,0,0,0
0,0,4,64,0,0,0,0,0,86,7,0,0,0,0,0,0,0,0,7,17,0,0,222,460,834,1038,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,13,37,54,845,237,171,110,61,19,0,0,0,0,0,0,0,0,28,57,735,24,4,18,37,159,1078,66,56,33,53,109,21,8,23,36,55,79,91,99,228,111,59,0,4,14,24,45,64,55,53,50,40,49,87,131,178,225,438,4045,0,0,0,0,0,0
0,0,11,95,0,0,0,0,55,96,0,0,0,0,0,0,0,0,0,0,6,13,110,397,690,1119,1175,1645,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,14,36,51,560,94,97,70,51,32,5,0,0,0,0,0,0,0,22,61,806,26,4,17,39,0,1088,0,3,0,67,82,22,4,17,38,54,77,91,109,185,166,161,0,0,0,0,0,33,51,60,100,129,85,103,139,145,182,318,4216,0,0,0,0,0,0
10,0,0,105,0,0,0,50,96,61,0,0,0,0,0,0,0,0,0,0,0,4,158,555,1034,1475,1202,1058,0,0,0,0,0,0,0,0,6,17,40,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,19,41,63,468,77,93,74,46,18,0,0,0,0,0,0,0,0,16,38,856,24,7,22,63,0,1098,0,0,1,124,82,21,5,17,36,55,81,94,109,159,170,268,145,85,44,0,0,24,43,0,0,84,92,101,151,167,185,272,4356,0,0,0,12,12,13
56,91,168,331,206,196,186,176,106,40,0,0,0,0,0,0,0,0,0,0,0,0,293,934,1525,1871,945,473,0,0,0,0,0,0,0,0,6,24,64,0,0,0,26,31,68,7,4,0,0,0,0,0,0,0,14,51,71,369,44,69,84,67,15,0,0,0,0,0,0,0,0,22,34,916,29,3,22,87,54,1141,0,0,0,170,67,15,5,21,52,91,165,231,292,385,478,372,279,189,148,0,0,573,966,1268,1278,1333,729,415,301,228,212,261,4522,28,51,81,71,39,45
115,149,187,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,286,465,600,1602,2117,1072,0,0,0,0,0,0,0,0,0,0,6,25,90,71,6,5,73,58,68,25,17,6,0,0,0,0,0,0,24,64,59,286,21,28,60,105,13,0,0,0,0,0,0,0,4,25,41,980,21,3,23,59,68,1543,344,328,292,272,78,27,3,0,0,0,0,0,0,0,268,483,680,887,1055,1068,1093,1119,602,282,0,661,707,568,455,344,299,286,4702,53,62,40,0,0,91
